28,28,18,18,42,1,7,6,1,0,0,10,19,3,3,3,7,1,13,3,8,18,3,0
1,9,1,7,16,0,3,2,4,1,0,3,8,3,2,0,1,0,3,2,4,5,3,1
2,9,2,7,16,0,2,2,1,1,0,2,3,3,3,1,3,1,3,1,3,11,2,0
3,9,2,7,11,0,3,2,2,0,2,3,4,2,1,0,1,1,3,1,3,6,1,1
4,9,3,7,53,1,2,0,2,0,0,2,16,10,7,1,9,1,12,6,13,26,5,0
5,9,4,7,24,0,2,1,4,1,0,3,8,5,2,0,4,1,7,4,6,12,3,0
6,9,4,7,12,0,1,1,0,0,1,1,3,2,1,0,2,0,3,1,3,5,2,0
7,9,5,7,24,0,2,1,1,3,1,1,8,4,3,0,4,1,8,3,6,12,4,0
8,9,6,7,25,0,3,3,1,1,0,6,12,3,1,2,3,1,5,3,5,13,2,0
9,9,7,7,17,1,2,2,1,1,0,2,5,3,0,1,2,1,4,3,5,10,3,0
1,28,1,28,18,0,2,2,2,0,0,4,8,3,1,0,5,0,6,2,5,11,3,1
2,28,2,28,18,0,1,1,1,1,0,1,8,3,0,0,2,0,4,2,3,5,5,1
3,28,3,28,18,0,0,0,0,0,0,0,4,3,3,1,2,0,4,3,5,11,2,0
4,28,4,28,16,0,0,0,0,0,0,2,7,3,0,0,2,2,4,1,3,5,2,0
5,28,5,28,17,0,0,0,0,0,0,0,7,2,1,0,4,0,4,2,4,7,2,0
6,28,6,28,15,0,0,0,1,0,0,0,6,2,0,0,2,1,6,2,4,7,1,0
7,28,7,28,16,0,1,1,0,0,0,4,9,2,0,0,2,0,5,2,3,3,1,0
8,28,8,28,13,0,2,2,1,0,1,2,5,2,2,0,1,1,4,1,2,3,2,0
9,28,9,28,12,0,1,1,0,0,0,2,5,1,2,1,1,0,3,1,3,7,1,0
10,28,10,28,11,0,0,0,0,0,0,0,3,2,1,1,1,0,3,2,3,6,1,0
11,28,11,28,15,0,2,2,0,0,1,4,8,2,1,1,2,0,4,2,5,7,3,0
12,28,12,28,17,0,0,0,0,0,0,0,5,2,1,0,4,1,5,2,4,10,1,0
13,28,13,28,17,0,1,1,0,0,0,1,5,2,4,0,2,1,4,2,3,6,1,0
14,28,14,28,10,0,2,1,0,0,0,2,5,1,0,0,1,1,3,1,2,3,2,0
15,28,15,28,24,0,4,2,3,0,0,6,10,5,0,2,3,1,6,4,8,15,3,0
16,28,16,28,20,0,1,1,1,0,0,3,9,4,1,0,2,0,6,3,6,9,1,0
17,28,17,28,19,1,1,1,0,0,0,1,5,3,0,1,2,1,5,3,8,18,1,0
18,28,18,28,11,0,2,2,0,0,1,2,4,1,0,0,3,0,3,1,3,7,0,0
19,28,19,28,27,0,2,2,1,0,2,5,10,4,1,0,5,0,8,3,6,12,2,0
20,28,20,28,31,1,3,3,0,0,0,4,12,5,1,4,4,1,8,5,9,20,0,0
21,28,21,28,17,0,1,1,1,0,0,2,8,2,0,0,5,0,7,2,4,6,2,0
22,28,22,28,25,0,0,0,1,0,0,0,9,3,2,0,3,0,6,2,5,11,3,0
23,28,23,28,24,0,4,3,1,0,1,8,11,4,1,0,5,0,5,2,5,10,2,0
24,28,24,28,20,0,1,1,0,0,1,2,8,1,2,0,3,0,6,1,3,7,3,0
25,28,25,28,24,0,1,1,0,1,0,5,10,5,3,0,3,0,6,4,8,13,3,0
26,28,26,28,19,0,0,0,0,0,0,0,6,3,1,1,3,0,5,3,6,10,2,1
27,28,27,28,28,0,6,6,1,0,0,18,20,1,2,0,3,1,7,1,2,3,1,0
28,28,28,28,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,1,0
1,24,1,20,20,0,3,3,4,2,0,7,10,3,2,0,2,1,5,2,3,5,7,1
2,24,2,20,17,0,3,3,1,4,0,3,8,4,1,0,1,0,4,3,5,7,4,1
3,24,3,20,24,0,2,2,3,3,0,2,7,7,1,1,1,0,5,6,10,17,4,0
4,24,4,20,8,0,1,0,1,1,0,1,3,3,0,0,0,0,2,3,3,4,3,1
5,24,5,20,28,1,1,1,1,1,0,2,10,3,2,1,3,1,9,3,6,11,3,0
6,24,6,20,11,0,1,0,0,0,1,1,3,2,0,1,0,0,2,2,4,8,4,1
7,24,7,20,16,0,2,2,0,0,0,2,5,3,0,2,2,0,4,3,6,11,1,0
8,24,8,20,17,0,3,2,1,1,0,3,6,5,1,2,0,1,5,4,4,7,2,0
9,24,9,20,33,0,4,4,1,1,0,7,12,8,6,0,3,0,8,6,8,13,4,0
10,24,10,20,29,0,5,5,1,2,0,5,9,4,2,2,7,2,9,4,7,14,3,0
11,24,10,20,25,0,2,2,0,0,1,2,6,2,5,0,5,2,6,2,4,13,3,1
12,24,11,20,25,0,3,3,0,0,0,3,8,3,4,1,5,1,8,3,6,13,4,0
13,24,11,20,7,0,0,0,1,1,0,1,2,2,2,0,0,0,2,2,2,3,2,0
14,24,12,20,22,0,6,3,0,0,0,6,10,4,0,1,1,1,7,3,6,9,5,1
15,24,12,20,19,0,0,0,0,0,0,0,6,5,0,1,3,0,5,4,7,14,2,0
16,24,13,20,11,0,1,0,1,1,1,1,4,2,0,1,0,0,3,2,5,8,4,1
17,24,13,20,22,0,2,2,0,1,0,3,7,3,0,1,3,1,4,3,4,9,3,0
18,24,14,20,20,1,0,0,3,2,0,1,6,4,3,1,1,0,4,4,8,16,4,0
19,24,15,20,16,1,1,0,1,1,0,1,4,4,1,0,2,0,4,3,5,11,2,0
20,24,16,20,17,0,2,1,0,0,1,1,6,2,2,0,3,0,4,2,4,10,2,0
21,24,17,20,24,0,1,1,0,2,0,1,7,4,2,1,2,0,6,4,7,14,5,0
22,24,18,20,27,1,0,0,1,1,0,1,11,5,0,1,3,0,9,5,9,16,3,0
23,24,19,20,35,0,11,5,2,1,0,14,19,4,1,0,4,2,9,3,6,12,6,1
24,24,20,20,20,0,3,2,0,0,0,2,6,3,2,0,5,0,5,3,8,17,3,0
1,9,1,9,23,0,3,3,5,1,1,2,11,3,4,0,2,0,6,3,6,10,6,1
2,9,2,9,31,0,0,0,1,1,3,1,12,5,1,0,4,2,9,4,8,16,6,1
3,9,3,9,18,0,1,1,3,0,2,0,5,2,3,0,3,0,4,1,4,13,7,0
4,9,4,9,20,0,2,2,1,0,0,3,9,1,2,0,3,1,5,1,4,9,3,0
5,9,5,9,27,0,3,3,1,0,0,5,12,1,4,0,4,2,8,1,4,8,1,0
6,9,6,9,35,0,2,1,2,0,2,5,14,4,4,0,5,0,8,4,9,17,3,0
7,9,7,9,21,0,2,1,1,0,2,2,5,3,3,1,3,1,4,3,7,16,4,1
8,9,8,9,25,0,1,1,0,2,3,1,8,2,3,1,4,0,6,1,5,12,5,1
9,9,9,9,32,0,2,1,1,0,0,2,7,5,5,2,5,1,6,4,7,20,3,0
1,6,1,4,9,0,1,1,3,1,1,0,3,1,2,0,1,0,2,1,1,3,3,1
2,6,2,4,29,0,3,3,3,1,1,2,12,3,3,0,5,1,9,3,7,16,10,1
3,6,2,4,21,0,1,1,2,0,2,0,6,2,3,1,4,0,5,1,5,14,6,0
4,6,3,4,20,0,2,1,3,0,0,3,11,0,2,0,2,1,6,0,4,8,4,0
5,6,4,4,15,0,1,1,1,0,0,1,7,0,0,1,3,1,4,0,2,6,5,1
6,6,4,4,26,0,1,0,2,0,0,1,8,4,1,1,6,1,7,4,7,13,4,1
1,16,1,15,33,0,5,4,8,1,0,5,12,7,1,2,6,0,10,6,12,23,4,1
2,16,2,15,32,0,7,6,0,0,0,7,12,4,3,0,7,1,10,3,6,9,2,0
3,16,3,15,21,0,3,3,2,0,0,4,12,1,0,0,3,0,7,1,4,8,4,0
4,16,4,15,32,0,4,4,1,1,0,10,16,6,2,1,5,1,8,5,7,12,7,1
5,16,5,15,10,1,1,1,1,1,0,1,3,2,3,1,0,0,3,1,4,6,2,0
6,16,5,15,18,1,2,2,1,0,0,2,5,2,1,2,3,0,4,2,5,12,3,1
7,16,6,15,24,1,1,1,3,0,0,1,4,6,3,2,2,0,3,4,7,18,2,0
8,16,7,15,26,0,3,2,0,2,0,4,11,2,3,0,4,1,7,2,5,9,3,0
9,16,8,15,39,0,5,5,3,2,0,5,14,12,2,0,5,2,10,6,11,18,3,0
10,16,9,15,21,0,1,1,1,0,0,2,5,5,2,2,3,1,3,4,7,15,5,1
11,16,10,15,33,0,2,2,3,1,4,2,9,6,2,1,5,1,9,6,10,19,6,1
12,16,11,15,31,0,3,3,2,1,2,3,8,5,2,2,9,0,7,4,9,22,3,0
13,16,12,15,30,0,5,5,1,0,0,5,14,2,2,0,6,1,10,2,5,9,4,0
14,16,13,15,21,0,3,3,2,0,0,3,9,3,2,0,4,0,7,2,6,9,2,0
15,16,14,15,44,0,5,4,1,1,1,4,17,5,4,0,8,2,14,3,7,15,4,0
16,16,15,15,19,0,2,2,3,0,0,2,6,4,1,0,3,1,5,3,7,13,2,0
1,21,1,16,46,0,0,0,3,0,2,1,13,5,6,0,11,0,11,5,12,29,3,0
2,21,2,16,17,0,0,0,5,0,4,1,5,2,1,1,2,1,4,1,4,10,1,0
3,21,2,16,7,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,3,5,0,0
4,21,3,16,20,0,0,0,5,0,4,2,3,2,3,0,5,0,3,2,5,18,1,0
5,21,4,16,32,0,2,2,2,1,3,3,13,4,4,0,7,1,8,3,6,13,6,1
6,21,5,16,20,0,4,3,0,0,0,4,9,4,1,1,1,0,6,4,7,10,1,0
7,21,6,16,30,0,2,2,1,0,0,3,16,4,3,0,2,0,11,3,5,8,2,0
8,21,6,16,13,0,4,3,0,0,0,3,7,2,0,1,3,0,5,2,5,7,1,0
9,21,7,16,21,0,1,1,1,0,1,1,8,1,4,0,2,1,5,1,3,9,1,0
10,21,8,16,30,1,3,3,0,0,0,6,14,5,0,0,5,0,10,3,7,12,1,0
11,21,9,16,22,0,3,2,3,0,3,3,7,3,2,1,4,1,7,2,6,13,2,0
12,21,10,16,39,0,5,4,1,0,0,8,16,5,2,2,8,0,10,5,12,22,2,0
13,21,10,16,13,0,0,0,0,0,0,0,5,3,0,1,1,0,3,2,5,9,1,0
14,21,11,16,33,0,2,1,1,0,1,4,15,2,3,1,6,0,9,2,7,14,1,0
15,21,12,16,20,1,4,4,0,0,0,9,10,3,2,0,4,0,5,3,4,9,1,0
16,21,12,16,20,1,0,0,0,0,0,1,5,2,1,4,0,1,4,2,5,14,1,0
17,21,13,16,37,0,4,4,2,0,5,9,12,6,4,0,8,0,8,3,9,23,2,0
18,21,14,16,28,0,2,1,2,1,2,2,13,4,4,0,2,0,8,3,5,7,16,1
19,21,15,16,24,0,1,0,1,0,1,1,10,4,1,0,5,0,7,4,6,14,3,0
20,21,16,16,16,0,3,2,0,1,0,3,6,2,3,0,2,1,4,2,3,9,3,0
21,21,16,16,28,0,4,2,0,0,1,5,13,4,1,0,5,0,6,1,4,7,3,0
1,35,1,24,31,0,3,3,6,6,0,4,13,3,4,0,4,0,9,3,7,12,9,1
2,35,2,24,37,0,8,5,1,1,0,10,14,5,5,3,4,2,7,4,8,19,8,1
3,35,2,24,26,0,1,1,1,1,0,1,8,7,1,1,3,1,6,6,9,17,3,0
4,35,3,24,30,0,3,2,2,3,0,5,9,3,4,2,5,0,7,3,7,16,4,0
5,35,3,24,29,1,2,2,2,2,0,2,7,5,5,1,5,1,6,3,7,14,14,1
6,35,4,24,50,0,3,2,2,2,0,5,16,8,7,2,8,3,11,5,11,27,6,0
7,35,5,24,32,0,2,1,0,0,0,2,14,2,0,1,10,0,12,2,6,12,2,0
8,35,5,24,22,0,4,3,1,1,0,4,9,1,0,0,5,1,8,1,2,4,2,0
9,35,6,24,18,0,2,2,1,1,0,4,7,3,1,1,3,0,6,3,7,10,4,0
10,35,6,24,31,1,2,2,1,1,0,3,15,5,1,0,2,1,9,4,9,13,4,0
11,35,7,24,43,0,5,5,2,2,0,5,14,7,4,3,9,1,12,5,11,23,4,0
12,35,8,24,28,1,2,2,2,2,0,5,13,4,3,1,1,0,6,4,9,16,5,0
13,35,9,24,18,1,1,0,1,1,0,1,3,5,2,0,2,0,3,4,5,13,2,0
14,35,10,24,17,0,0,0,1,1,2,0,3,2,1,2,2,1,3,2,5,15,6,1
15,35,10,24,22,0,1,1,1,1,0,1,5,6,2,1,3,1,5,5,7,16,4,1
16,35,10,24,10,0,2,2,0,0,0,2,3,1,3,0,2,0,3,1,3,6,6,1
17,35,11,24,19,1,2,2,1,1,0,2,5,5,0,1,3,0,4,4,8,14,3,0
18,35,12,24,38,1,0,0,0,0,0,0,11,4,5,1,7,3,10,4,9,19,4,0
19,35,13,24,42,1,3,3,1,1,0,8,14,6,5,1,10,0,9,5,12,27,3,0
20,35,13,24,25,0,3,3,0,0,0,3,9,2,2,0,5,1,8,2,6,13,2,0
21,35,14,24,14,1,2,1,0,0,0,3,8,2,0,0,2,0,5,2,3,4,2,0
22,35,14,24,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,0
23,35,15,24,32,1,2,2,1,1,0,2,6,7,3,2,3,1,6,6,12,27,2,0
24,35,16,24,30,0,1,1,1,1,0,2,9,5,2,1,5,1,8,5,9,17,2,0
25,35,16,24,12,1,0,0,0,0,0,0,1,4,2,0,1,1,1,3,4,9,1,0
26,35,17,24,14,1,1,1,0,0,0,1,2,4,1,1,2,0,2,3,5,11,2,0
27,35,18,24,31,0,4,4,2,2,0,5,12,4,2,1,6,1,6,3,6,14,3,0
28,35,19,24,35,0,5,3,0,0,1,6,12,8,1,1,6,1,9,4,9,17,3,0
29,35,20,24,54,0,1,1,2,2,0,2,16,9,3,0,9,1,14,9,18,35,4,0
30,35,20,24,28,0,2,2,0,0,0,2,9,4,1,4,6,1,7,4,8,17,3,0
31,35,21,24,30,0,2,1,0,0,0,5,12,6,3,1,1,2,8,5,9,16,6,1
32,35,22,24,31,1,2,2,1,1,0,4,11,3,3,3,4,1,9,3,6,16,2,0
33,35,23,24,26,1,1,0,0,0,0,3,7,3,5,1,3,2,6,3,7,17,1,0
34,35,24,24,28,0,1,1,1,2,0,3,9,5,3,1,4,0,8,4,7,12,2,0
35,35,24,24,20,0,2,2,2,2,0,3,8,3,2,0,4,0,7,3,5,8,3,0
1,22,1,13,11,0,5,5,0,0,0,8,8,0,1,0,1,1,3,0,1,1,1,0
2,22,2,13,25,0,4,3,2,1,0,6,10,4,2,0,4,2,6,2,6,14,2,1
3,22,3,13,15,0,1,1,0,0,0,2,8,2,1,0,2,0,4,1,3,4,2,0
4,22,4,13,14,0,3,2,1,0,0,8,8,1,2,0,1,0,4,1,1,4,1,0
5,22,4,13,24,0,2,2,0,1,1,3,10,3,2,2,3,0,6,2,5,9,2,0
6,22,5,13,27,0,4,2,1,1,2,4,12,2,3,1,5,0,7,2,4,10,2,0
7,22,5,13,14,0,1,1,0,1,0,1,5,2,1,3,2,0,4,2,6,11,2,0
8,22,6,13,31,0,4,3,1,1,0,6,11,6,5,1,2,0,9,3,6,12,3,1
9,22,6,13,30,0,4,4,0,2,2,5,12,3,1,0,5,1,9,3,8,14,3,1
10,22,6,13,16,0,2,0,1,1,2,2,7,2,1,0,1,0,6,2,3,6,1,0
11,22,7,13,38,0,2,2,0,4,1,1,14,1,6,2,5,0,11,1,8,16,4,0
12,22,7,13,8,0,1,1,0,1,0,0,3,1,1,0,1,0,3,1,4,8,1,0
13,22,8,13,46,0,6,4,1,1,1,7,16,8,3,2,5,2,11,7,13,26,4,0
14,22,9,13,34,0,5,4,0,1,0,6,14,3,4,0,5,2,9,2,7,13,4,0
15,22,10,13,43,1,5,4,0,1,0,7,15,7,5,0,9,1,13,5,10,21,3,0
16,22,11,13,14,0,1,0,1,0,0,1,5,3,2,0,1,0,4,3,6,10,2,0
17,22,11,13,22,0,1,0,1,2,2,1,7,3,3,0,3,0,6,3,7,13,3,0
18,22,11,13,12,0,0,0,0,0,1,0,2,3,2,0,1,0,2,2,3,9,1,0
19,22,12,13,15,0,1,1,0,1,0,1,3,5,0,2,2,0,3,4,7,13,3,0
20,22,12,13,34,0,2,2,0,0,1,2,13,3,5,0,8,0,9,2,6,15,2,0
21,22,13,13,20,0,3,1,1,0,1,4,7,3,1,3,3,1,5,3,6,15,1,0
22,22,13,13,22,0,3,3,0,0,1,5,10,1,0,2,3,1,5,1,3,10,0,0
1,30,1,21,16,0,1,1,1,1,2,1,4,3,1,0,2,0,4,2,4,11,3,0
2,30,2,21,27,0,3,3,2,1,1,4,11,3,2,0,4,0,6,3,7,15,4,1
3,30,3,21,26,0,2,2,2,4,4,3,7,4,2,0,3,0,7,4,7,18,5,1
4,30,3,21,24,0,1,1,0,0,1,2,10,2,1,0,4,0,7,2,5,9,1,0
5,30,4,21,23,0,4,4,0,0,0,5,10,3,3,0,4,1,7,3,7,11,3,0
6,30,4,21,15,0,0,0,1,1,2,0,5,1,3,0,1,0,3,1,4,9,3,1
7,30,5,21,25,0,0,0,1,3,3,0,8,1,2,0,5,0,4,1,4,14,3,0
8,30,5,21,15,0,0,0,1,0,0,0,6,1,3,0,1,1,5,1,3,7,2,0
9,30,6,21,33,0,2,2,2,2,3,1,9,6,4,2,3,1,5,4,8,20,3,0
10,30,6,21,14,0,0,0,0,0,0,0,4,4,0,1,1,0,3,3,5,9,1,0
11,30,7,21,35,0,2,2,1,0,4,6,13,3,2,1,5,1,9,3,7,14,5,1
12,30,8,21,24,0,0,0,2,1,0,1,8,2,4,1,5,0,5,2,4,9,3,0
13,30,8,21,23,0,2,1,0,0,1,4,10,3,0,2,2,0,5,2,6,12,3,0
14,30,9,21,31,0,2,2,2,2,1,2,13,3,2,1,4,0,10,3,8,13,4,0
15,30,10,21,30,1,1,1,2,0,0,2,13,6,1,0,5,0,7,5,10,17,3,0
16,30,11,21,30,0,3,3,1,2,2,3,11,4,2,0,4,0,8,3,6,12,3,0
17,30,12,21,6,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,1,1,1,0
18,30,13,21,22,0,2,1,0,0,2,1,6,3,1,1,3,0,6,3,7,15,2,0
19,30,13,21,22,0,2,2,2,2,1,3,9,3,3,0,3,0,7,3,6,10,3,0
20,30,14,21,34,0,2,0,1,2,0,1,11,4,6,0,5,0,7,3,7,16,4,0
21,30,15,21,12,0,0,0,1,2,1,0,5,1,1,0,2,0,3,1,4,9,3,1
22,30,16,21,21,1,0,0,0,0,0,0,6,4,3,1,4,0,6,3,6,9,3,0
23,30,17,21,18,0,0,0,0,0,1,0,8,1,2,0,1,1,6,1,4,7,1,0
24,30,17,21,35,0,0,0,0,0,3,0,8,4,4,0,6,1,6,4,9,23,2,0
25,30,18,21,29,0,3,1,0,0,0,2,13,4,3,0,3,2,9,3,7,11,3,0
26,30,19,21,42,0,4,4,0,0,1,4,16,4,5,1,7,0,10,4,9,24,2,0
27,30,19,21,17,0,0,0,0,0,1,0,5,3,1,0,2,0,5,3,4,8,2,0
28,30,20,21,19,0,2,2,1,1,2,1,8,2,1,1,3,0,6,2,6,10,3,0
29,30,21,21,26,0,2,2,1,1,1,1,8,6,2,1,3,0,6,5,10,19,2,0
30,30,21,21,38,0,3,3,1,2,2,4,14,4,4,1,5,1,10,4,9,21,5,0
1,15,1,13,38,0,3,3,7,3,2,7,14,5,5,0,7,0,8,5,12,25,4,1
2,15,2,13,42,0,4,3,1,1,0,7,22,5,2,0,7,0,12,4,8,14,3,0
3,15,3,13,32,1,4,4,4,1,2,8,14,8,0,2,6,0,5,5,9,16,3,0
4,15,4,13,34,0,0,0,3,2,3,1,10,3,3,0,5,1,7,2,7,21,4,1
5,15,5,13,29,0,1,1,3,0,1,3,11,5,3,0,3,0,5,5,8,18,3,0
6,15,6,13,27,0,2,2,4,1,2,3,8,5,2,2,7,0,6,4,7,16,6,0
7,15,7,13,31,0,0,0,3,1,1,2,10,5,3,2,4,2,7,4,10,21,1,0
8,15,8,13,26,1,4,3,0,0,0,6,12,3,1,1,2,0,4,3,6,12,2,0
9,15,9,13,15,0,1,0,2,1,1,1,6,2,2,0,1,0,4,2,4,7,3,0
10,15,10,13,24,0,1,1,1,1,1,1,11,2,1,0,3,1,7,2,4,10,4,0
11,15,10,13,14,0,0,0,1,0,0,1,4,3,1,1,1,0,3,3,6,10,2,0
12,15,11,13,21,0,1,1,2,3,1,1,6,4,2,2,2,0,4,3,6,13,3,0
13,15,11,13,23,0,4,4,1,1,0,6,11,2,2,0,5,0,7,2,4,8,3,0
14,15,12,13,31,0,1,1,2,1,0,0,10,4,4,3,3,1,7,4,10,21,2,0
15,15,13,13,32,0,2,1,2,2,6,7,14,0,1,0,6,0,7,0,4,11,1,0
1,42,1,34,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,0
2,42,1,34,17,0,2,2,0,0,0,2,6,1,2,1,2,2,4,1,3,10,2,0
3,42,2,34,14,0,2,2,1,1,0,4,8,2,1,2,1,0,2,2,4,7,2,0
4,42,3,34,36,0,5,4,1,2,0,5,14,4,3,0,8,1,10,2,6,14,4,1
5,42,4,34,26,0,2,2,1,1,0,3,8,5,3,1,2,1,5,5,9,16,2,0
6,42,5,34,16,0,2,2,0,0,0,2,8,0,0,0,3,1,6,0,2,5,1,0
7,42,6,34,16,0,1,1,1,0,0,1,7,1,1,1,3,0,5,1,3,6,2,0
8,42,7,34,10,0,0,0,0,0,0,0,3,1,1,2,1,0,3,1,3,7,1,0
9,42,7,34,28,0,1,1,0,1,2,1,6,4,2,2,6,0,4,2,4,16,2,0
10,42,8,34,26,0,1,1,1,0,1,1,4,4,3,3,4,1,4,4,8,22,2,0
11,42,9,34,23,0,0,0,0,0,0,0,6,3,4,1,2,2,5,2,5,10,1,0
12,42,9,34,10,0,1,1,0,0,0,1,3,4,0,0,0,0,3,2,3,6,0,0
13,42,10,34,23,0,1,1,1,1,3,1,6,3,1,3,3,1,5,2,4,14,2,0
14,42,11,34,48,0,3,2,1,1,2,4,17,5,5,3,5,3,10,4,7,19,3,0
15,42,12,34,20,0,0,0,0,0,0,0,6,2,1,4,2,0,4,1,5,14,1,0
16,42,12,34,15,0,0,0,0,0,0,0,4,3,1,0,1,1,3,3,6,13,1,0
17,42,13,34,28,0,1,1,0,0,0,1,11,3,1,3,4,1,8,3,8,17,1,0
18,42,14,34,42,0,1,1,1,1,0,1,11,6,4,4,6,1,11,6,13,28,2,0
19,42,15,34,10,0,1,1,1,0,0,1,3,0,1,1,1,1,2,0,1,5,1,0
20,42,16,34,15,0,0,0,0,0,1,0,3,4,0,2,3,1,3,4,6,12,0,0
21,42,17,34,29,0,1,1,1,1,2,0,6,8,1,1,4,1,5,7,11,22,2,0
22,42,18,34,31,0,1,1,0,0,0,1,5,9,3,3,4,1,4,6,8,23,1,0
23,42,19,34,20,0,0,0,1,0,1,0,6,2,2,0,4,0,5,2,4,11,2,0
24,42,20,34,6,0,1,1,1,0,0,1,2,1,1,0,0,1,2,1,1,2,1,0
25,42,20,34,9,0,1,1,1,0,0,1,5,0,1,0,2,0,3,0,2,4,2,0
26,42,21,34,24,0,3,3,1,0,0,2,7,7,1,1,4,1,6,4,8,15,1,0
27,42,22,34,14,0,0,0,0,0,0,0,4,3,0,0,1,0,3,3,5,9,1,0
28,42,23,34,15,0,1,1,0,0,1,1,5,1,3,0,2,0,4,1,3,4,1,0
29,42,23,34,25,0,1,1,1,0,0,1,8,5,2,1,3,1,7,4,9,15,0,0
30,42,24,34,20,0,0,0,0,0,2,0,4,3,2,0,4,1,4,3,6,13,1,0
31,42,25,34,19,0,2,2,0,0,0,2,6,4,2,0,2,0,4,4,8,13,1,0
32,42,25,34,19,0,1,1,1,0,0,1,8,1,4,0,3,1,7,1,4,9,1,0
33,42,26,34,25,0,2,2,0,0,0,2,8,3,4,1,2,1,7,2,6,10,1,0
34,42,27,34,21,0,2,2,0,0,0,3,8,2,2,1,3,0,5,2,6,11,1,0
35,42,28,34,11,0,0,0,0,0,0,1,5,1,0,0,2,0,3,1,3,6,1,0
36,42,29,34,22,0,1,1,1,1,0,1,6,5,1,0,3,1,6,4,7,13,3,0
37,42,30,34,19,0,2,1,0,0,2,5,8,3,0,1,1,0,3,3,6,13,1,0
38,42,31,34,10,0,1,1,0,0,1,0,3,2,0,0,1,0,3,2,4,7,2,0
39,42,32,34,15,0,0,0,0,0,1,0,4,5,1,0,2,1,4,3,7,11,1,0
40,42,33,34,10,0,1,1,0,0,0,1,2,3,0,1,2,0,2,2,3,7,0,0
41,42,33,34,12,0,3,3,0,0,0,3,3,2,3,1,1,0,2,2,4,6,0,0
42,42,34,34,23,0,3,3,1,1,0,3,9,3,1,0,5,0,6,3,6,12,2,0
1,25,1,15,6,0,2,2,0,0,0,5,6,0,0,0,0,0,1,0,1,1,2,0
2,25,2,15,32,0,2,2,3,2,0,3,11,5,4,0,5,1,8,5,9,20,4,0
3,25,3,15,34,0,1,1,2,3,4,0,11,5,3,0,4,1,8,5,10,22,7,1
4,25,4,15,6,0,0,0,0,0,0,0,2,1,1,0,1,0,2,1,3,4,1,0
5,25,4,15,30,0,4,4,1,1,0,5,14,6,4,2,3,0,9,5,8,13,4,0
6,25,5,15,28,0,4,4,1,2,1,6,13,2,3,1,6,0,7,2,6,12,3,0
7,25,5,15,31,0,6,5,1,1,1,11,15,4,2,1,4,2,6,2,7,15,5,1
8,25,6,15,20,0,1,1,2,2,1,1,6,4,0,0,3,1,5,4,7,15,3,0
9,25,6,15,30,0,0,0,1,1,2,0,7,3,4,2,5,0,5,3,6,17,3,0
10,25,7,15,27,0,0,0,0,3,2,0,8,2,4,1,4,0,8,2,6,12,4,1
11,25,8,15,30,0,1,1,0,0,1,1,14,2,1,0,6,1,9,2,6,12,3,0
12,25,9,15,32,0,2,2,1,2,2,2,11,5,2,1,3,1,9,4,12,26,3,0
13,25,9,15,17,0,1,1,0,0,1,0,4,3,0,2,4,0,4,3,6,14,1,0
14,25,10,15,27,0,0,0,3,0,0,0,9,5,2,0,4,1,8,4,9,16,2,0
15,25,10,15,20,0,0,0,1,0,0,0,9,1,2,0,3,1,7,1,3,6,2,0
16,25,11,15,25,0,3,2,1,1,1,3,10,4,1,1,3,0,6,3,9,18,3,1
17,25,11,15,34,0,1,1,2,0,0,2,10,5,4,2,6,0,8,4,7,15,2,0
18,25,12,15,20,0,1,1,3,1,0,1,9,4,2,0,0,0,5,4,8,11,3,0
19,25,13,15,10,0,1,1,1,2,0,0,4,4,0,0,0,0,3,2,3,5,2,0
20,25,13,15,18,0,2,2,0,0,0,3,7,3,1,0,3,0,4,2,4,7,1,0
21,25,13,15,30,0,5,2,0,0,1,7,13,4,3,0,2,0,7,3,6,14,1,0
22,25,14,15,23,0,0,0,0,1,3,0,4,3,1,0,3,0,4,3,6,17,2,0
23,25,14,15,17,0,2,2,0,1,2,1,5,1,3,1,2,0,4,1,5,12,4,0
24,25,15,15,21,0,1,1,1,2,4,1,10,2,0,0,2,0,5,2,6,11,2,0
25,25,15,15,10,0,0,0,0,0,0,0,4,1,1,0,2,0,4,1,3,4,1,0
1,33,1,21,30,0,5,5,2,1,1,6,12,3,1,3,2,2,7,3,8,19,5,0
2,33,2,21,34,0,3,2,2,1,1,4,17,4,3,0,3,0,10,4,8,13,4,0
3,33,2,21,23,0,2,2,1,1,1,2,9,2,1,1,6,0,7,2,7,14,3,0
4,33,3,21,21,0,3,1,0,0,0,2,10,3,2,0,3,1,7,3,6,9,2,0
5,33,3,21,37,0,3,3,0,0,0,5,16,5,2,2,4,1,11,5,9,18,2,0
6,33,4,21,41,1,4,4,2,1,0,11,18,9,3,1,4,1,11,8,12,22,3,0
7,33,4,21,7,1,1,1,1,1,0,0,4,0,0,0,0,0,3,0,2,3,1,0
8,33,5,21,11,0,2,2,1,1,2,2,5,1,0,0,2,0,5,1,3,5,1,0
